sub_num,trial,block,task,is_practice,category,image,texture,duration,mask_dur,jitter,stim_time,time_of_resp,trial_response,blank_time,mask_time,fix_time,jit_onset,trial_end,trial_accuracy,RT
116,1,0,categorization,1,bathroom,SHINEd_bathroom_practice1.tif,111,0.0666666666666667,0.0666666666666667,1.21666666666667,1214363.330679,1214364.7306446,74,NaN,1214363.4022472,1214363.4702472,1214364.7443677,1214365.9594223,NaN,NaN
116,2,0,categorization,1,kitchen,SHINEd_kitchen_practice2.tif,117,0.0666666666666667,0.0666666666666667,1.36666666666667,1214365.9707862,1214366.694378,70,NaN,1214366.0428955,1214366.1096916,1214366.7010112,1214368.0660658,NaN,NaN
116,3,0,categorization,1,bathroom,SHINEd_bathroom_practice3.tif,113,0.0666666666666667,0.0666666666666667,1.85,1214368.075394,1214370.3465289,74,NaN,1214368.1460947,1214368.2124621,1214370.3538948,1214372.2022694,NaN,NaN
116,4,0,categorization,1,bathroom,SHINEd_bathroom_practice5.tif,115,0.0666666666666667,0.0666666666666667,1.55,1214372.2085195,1214373.2514339,74,NaN,1214372.2815547,1214372.3480703,1214373.2579512,1214374.8063277,NaN,NaN
116,5,0,categorization,1,kitchen,SHINEd_kitchen_practice4.tif,119,0.0666666666666667,0.0666666666666667,1.48333333333333,1214374.8129154,1214375.476137,70,NaN,1214374.8836915,1214374.9500413,1214375.4834598,1214376.9652814,NaN,NaN
116,6,0,categorization,1,bathroom,SHINEd_bathroom_practice2.tif,112,0.0666666666666667,0.0666666666666667,1.15,1214376.9729966,1214377.6354884,70,NaN,1214377.0437555,1214377.1099833,1214377.6413748,1214378.7897121,NaN,NaN
116,7,0,categorization,1,bathroom,SHINEd_bathroom_practice4.tif,114,0.0666666666666667,0.0666666666666667,0.733333333333333,1214378.7986524,1214379.9236966,74,NaN,1214378.8696321,1214378.9390044,1214379.9312796,1214380.6629692,NaN,NaN
116,8,0,categorization,1,kitchen,SHINEd_kitchen_practice1.tif,116,0.0666666666666667,0.0666666666666667,1.6,1214380.6694342,1214381.6986354,74,NaN,1214380.7417241,1214380.8063881,1214381.7049877,1214383.3033253,NaN,NaN
116,9,0,categorization,1,kitchen,SHINEd_kitchen_practice3.tif,118,0.0666666666666667,0.0666666666666667,0.716666666666667,1214383.3091914,1214383.9546439,70,NaN,1214383.3799101,1214383.4460447,1214383.9615194,1214384.6765387,NaN,NaN
116,10,0,categorization,1,kitchen,SHINEd_kitchen_practice5.tif,120,0.0666666666666667,0.0666666666666667,1.21666666666667,1214384.6830034,1214385.5226431,70,NaN,1214384.7534644,1214384.8214765,1214385.5289824,1214386.7439878,NaN,NaN
